latitude,longitude,time,thetao,so,uo,vo,zos,mlotst,bottomT,siconc,sithick,usi,vsi
23.494699999999987,-51.169300000000014,2013-06-02 05:44:00,25.17601810412318,37.33650415954499,-0.14672399697953678,0.2520783108151246,0.04784195652163067,18.4638542700596,1.5954177974501098,,,0.0,0.0
23.494699999999987,-51.169300000000014,2013-06-02 08:44:00,25.182552606369608,37.335938827300815,-0.14595120987950563,0.25388558456420435,0.04757493571506436,18.67366905697061,1.5954206891636564,,,0.0,0.0
23.494699999999987,-51.169300000000014,2013-06-02 11:44:00,25.189087108616032,37.335373495056636,-0.1451784227794745,0.25569285831328403,0.047307914908498054,18.88348384388162,1.5954235808772028,,,0.0,0.0
23.494699999999987,-51.169300000000014,2013-06-02 14:44:00,25.1918938113088,37.33516086418206,-0.14496160933682542,0.2557771466552321,0.04766556574699054,19.05854141402119,1.5953508301851014,,,0.0,0.0
23.494699999999987,-51.169300000000014,2013-06-02 17:44:00,25.19433682624023,37.3349826431972,-0.14479903722660387,0.25569333885989903,0.04808416016061071,19.230208036183054,1.5952706997461075,,,0.0,0.0
23.494699999999987,-51.169300000000014,2013-06-02 20:44:00,25.196779841171665,37.334804422212336,-0.1446364651163823,0.2556095310645659,0.04850275457423089,19.40187465834492,1.5951905693071138,,,0.0,0.0
23.494699999999987,-51.169300000000014,2013-06-02 23:44:00,25.1992228561031,37.33462620122747,-0.14447389300616076,0.25552572326923284,0.04892134898785106,19.573541280506785,1.5951104388681199,,,0.0,0.0
23.494699999999987,-51.169300000000014,2013-06-03 02:44:00,25.201665871034532,37.33444798024261,-0.1443113208959392,0.25544191547389977,0.049339943401471235,19.74520790266865,1.595030308429126,,,0.0,0.0
23.494699999999987,-51.169300000000014,2013-06-03 05:44:00,25.204108885965965,37.33426975925775,-0.14414874878571765,0.2553581076785667,0.04975853781509141,19.916874524830515,1.594950177990132,,,0.0,0.0
23.494699999999987,-51.169300000000014,2013-06-03 08:44:00,25.2065519008974,37.33409153827289,-0.1439861766754961,0.2552742998832336,0.050177132228711584,20.08854114699238,1.5948700475511384,,,0.0,0.0
23.494699999999987,-51.086300000000016,2013-06-02 02:44:00,25.304321604792637,37.392241625994416,-0.13571057251486965,0.2724937838448555,0.05941503397357313,18.464042285799934,1.6819207729356553,,,0.0,0.0
23.494699999999987,-51.086300000000016,2013-06-02 05:44:00,25.312688131372695,37.39239392284726,-0.13516349408607348,0.27362888768590565,0.05922400248351277,18.656632088866115,1.6819207729356553,,,0.0,0.0
23.494699999999987,-51.086300000000016,2013-06-02 08:44:00,25.321054657952754,37.3925462197001,-0.13461641565727733,0.2747639915269558,0.059032970993452415,18.84922189193229,1.6819207729356553,,,0.0,0.0
23.494699999999987,-51.086300000000016,2013-06-02 11:44:00,25.329421184532812,37.39269851655295,-0.13406933722848116,0.275899095368006,0.05884193950339205,19.041811694998472,1.6819207729356553,,,0.0,0.0
23.494699999999987,-51.086300000000016,2013-06-02 14:44:00,25.333753741988165,37.39286319152335,-0.13407837379941687,0.27544352701516045,0.05927653708188919,19.26668300252628,1.6819128744857588,,,0.0,0.0
23.494699999999987,-51.086300000000016,2013-06-02 17:44:00,25.337692741480133,37.39302907411497,-0.13414166549227763,0.27483277113120314,0.05977217164268461,19.494703725123514,1.6819042054553845,,,0.0,0.0
23.494699999999987,-51.086300000000016,2013-06-02 20:44:00,25.3416317409721,37.393194956706594,-0.1342049571851384,0.2742220152472459,0.06026780620348004,19.722724447720747,1.6818955364250103,,,0.0,0.0
23.494699999999987,-51.086300000000016,2013-06-02 23:44:00,25.345570740464066,37.39336083929822,-0.13426824887799915,0.27361125936328856,0.060763440764275464,19.950745170317983,1.681886867394636,,,0.0,0.0
23.494699999999987,-51.086300000000016,2013-06-03 02:44:00,25.349509739956034,37.39352672188984,-0.13433154057085991,0.27300050347933125,0.0612590753250709,20.17876589291522,1.681878198364262,,,0.0,0.0
